"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"4","https://www.youtube.com/channel/UCy3tjbhbQKeAExF6_qGZwyg","柴可","3060","72842","342","694","http://youtu.be/YLuFOdqD6fo","[#雜談]耐久手作台~~大量章魚毛球生產?!今天究竟可以產下多少婆的子民/3000訂閱持續衝刺中[柴可CHAKO]","https://i.ytimg.com/vi/YLuFOdqD6fo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFfyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBgtGevDYfW2s97QlMgQoxFxTwcEg","0","","","","261","1438","http://youtu.be/HbaKnY90ZoQ","[#雜談]百人招呼台!!!!!!!!!!!!!刺繡耐久今天跟上次有跟直播ㄉ參拜者能夠抽抽作品RR/來看看老婆柴2600訂閱🧡💛[柴可CHAKO]","https://i.ytimg.com/vi/HbaKnY90ZoQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFfyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDpmNlsyvYoS3XGJZn2zpMw7eLTaw","0","","",""
"5","https://www.youtube.com/channel/UCSnJ7To9jR42Xx3Puf1Ar6Q","Ness9s奈斯糖","10500","389894","891","122598","http://youtu.be/q5W5waC5DMA","【官方精華】一分鐘認識遊戲天才奈斯糖！這隻狐打Undyne就是遜啦！｜Ness9s奈斯糖","https://i.ytimg.com/vi/q5W5waC5DMA/hqdefault.jpg?sqp=-oaymwEjCNACELwBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDKymfmpt_iy3o9LYBE0IVrbrlEhQ","0","","","","826","122598","http://youtu.be/q5W5waC5DMA","【官方精華】一分鐘認識遊戲天才奈斯糖！這隻狐打Undyne就是遜啦！｜Ness9s奈斯糖","https://i.ytimg.com/vi/q5W5waC5DMA/hqdefault.jpg?sqp=-oaymwEjCNACELwBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDKymfmpt_iy3o9LYBE0IVrbrlEhQ","0","","",""
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","174000","24903817","9856","19951","http://youtu.be/eWdiIcH-FI0","【APEX保母營】讓爸比和主播來幫我做特訓！ft. CrAcY虧喜/KSP【浠Mizuki Game】","https://i.ytimg.com/vi/eWdiIcH-FI0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOlNpRTgHJnRszmLoLTvm8FMxOVQ","14023","http://youtu.be/mU_1kWctSgg","【飲酒歌枠🍷】今天也是暢飲狂歡夜🎊 飲め！歌え！騒げ！初見さん大歓迎🎤【浠Mizuki Drinking Karaoke】","https://i.ytimg.com/vi/mU_1kWctSgg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbotLgcKFdujnyyPmXPGcF-GFbMg","10104","244589","http://youtu.be/LceFmeX8UJM","黑暗的巴洛克(闇のBAROQUE―バロック―) / KSP & 浠Mizuki【Cover】","https://i.ytimg.com/vi/LceFmeX8UJM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAL_KfIQYC7k4y0eh5Sp03TJnzEIw","23548","http://youtu.be/d7L8jv5edMc","【アニソン歌枠】動漫歌曲限定歌回🌟初見さん大歓迎🎤【浠Mizuki Anisong Karaoke】","https://i.ytimg.com/vi/d7L8jv5edMc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiNkjUdfcELb2G1nyr3nV6SeCNiA"
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","村下緋雨","1730","65553","0","0","","","","0","","","","65","243","http://youtu.be/0UIwfFkfCH4","你們評評理，我胸是晃的對吧!? #村下緋雨 #直播精華","https://i.ytimg.com/vi/0UIwfFkfCH4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFfyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC2U1oy_-sbKtkfJXwmbfjwBByPtg","0","","",""
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","37700","1623762","4492","7660","http://youtu.be/JLCI5FiN8TI","認真模式","https://i.ytimg.com/vi/JLCI5FiN8TI/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIEooPTAP&rs=AOn4CLAP0oWzTT5zSkZ-VBW7vF7SrxP09A","0","","","","4769","26483","http://youtu.be/ESn5Y2NO0gM","#狐扯 #厄嬌 遊戲懲罰竟是在熙歌面前對REN撒嬌？！看看是對誰的懲罰呀哈哈哈ft.REN/KSP/NEMO/熙歌","https://i.ytimg.com/vi/ESn5Y2NO0gM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDNZwoKNgPWZak1cs5nodUMIMtjQQ","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","13300","537091","1282","1462","http://youtu.be/GOjre6glsbk","【深夜突擊】那麼晚還不睡覺 誰是小壞蛋呀~  ♡  小海豹想欺負你 嗷嗷 #vtuber","https://i.ytimg.com/vi/GOjre6glsbk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0ahZ2IG6e_NtYK-uuXGjtfFTjmw","0","","","","1289","2775","http://youtu.be/hlXmey_PChg","【ASMR 3Dio FS XLR】520突擊企劃、都那麼晚了是不是應該回來陪我了呢 ?  ♡｜女友、全肯定｜親吻、細語、調戲♡｜今天晚上是專屬你的小海豹唷 ♡ #vtuber","https://i.ytimg.com/vi/hlXmey_PChg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBrTXBEjVHURnG2b-mrkFGAX8w4sw","682","http://youtu.be/db5mXQiPa3o","【歌回】聽著豹的吼聲~陪著各位度過這平平淡淡的一週吧!","https://i.ytimg.com/vi/db5mXQiPa3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCJcnsTZuUbBStg9-EnyQXyB0sqmA"
"47","https://www.youtube.com/channel/UC_KEI-aB1kt0qHnVC2xuX8g","極彩天繪","1630","47050","0","0","","","","0","","","","109","307","http://youtu.be/Z09Vpok_Kn0","【重大告知】忍不住了!!! 戀愛對象公開! 遊戲精靈的男朋友!!!【極彩天繪】","https://i.ytimg.com/vi/Z09Vpok_Kn0/hqdefault.jpg?sqp=-oaymwEjCNACELwBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDc2uXvYStH2zxO87WwFDSaPa-d3w","0","","",""
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","鐵匠B.S.","1180","30781","72","120","http://youtu.be/2t9Imasz4wA","【深夜雑談】 初見歡迎~有甚麼話想談的嗎?【貓貓匠｜台灣Vtuber】","https://i.ytimg.com/vi/2t9Imasz4wA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5vYNWhogdIDgbGH6YLOaP7XekRA","0","","","","62","202","http://youtu.be/wsk47Iw0xwA","【強風オールバック】迷音版 by鐵匠  FT. hot大聯盟 【貓貓匠｜鐵匠 Vtuber】","https://i.ytimg.com/vi/wsk47Iw0xwA/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARheIF4oXjAP&rs=AOn4CLAX8JOwjWIUcmDJRYEveq7bBCSvGw","0","","",""
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","紅梅","1060","55290","157","257","http://youtu.be/tgZBA0w20o8","【話畫】從零開始的土法煉鋼動畫！【紅梅】","https://i.ytimg.com/vi/tgZBA0w20o8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJuFl_sjJhxNPo3p7xC8WesbwT-w","0","","","","112","288","http://youtu.be/kV1GOFQmDTI","【Minecraft雜談】海鮮伺服器！突然想麥一下～【紅梅】","https://i.ytimg.com/vi/kV1GOFQmDTI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLADUkquvFgakB70tnsBfIkbwK2v7Q","0","","",""
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","千草まる","1030","19601","0","0","","","","0","","","","35","326","http://youtu.be/D5z6RCQG0I4","【一周年快樂】終於要來開箱大家給的禮物啦！最後一波驚喜公布!!!【千草まる​】","https://i.ytimg.com/vi/D5z6RCQG0I4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8G4--SzzkdODjnnB3INynUBxURA","0","","",""
