"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"5","https://www.youtube.com/channel/UCSnJ7To9jR42Xx3Puf1Ar6Q","Ness9s奈斯糖","11200","0","228","228","http://youtu.be/Djdllm8xFak","【突發！縱型雜談】#02 稍微聊天一下下+唱一下下 準備去越南！｜Ness9s奈斯糖","https://i.ytimg.com/vi/Djdllm8xFak/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAQaK36n-E6QdcmezeEn-QWk1ZbtA","0","","","","228","799","http://youtu.be/0OLnkU4F68A","【縱型歌回】#01 初見歡迎！初次縱型直播！來一邊唱唱歌、一邊聊聊天吧💖｜Ness9s奈斯糖","https://i.ytimg.com/vi/0OLnkU4F68A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCryN8WpbZM_rt1F2SpV7ydEMv-3g","799","http://youtu.be/0OLnkU4F68A","【縱型歌回】#01 初見歡迎！初次縱型直播！來一邊唱唱歌、一邊聊聊天吧💖｜Ness9s奈斯糖","https://i.ytimg.com/vi/0OLnkU4F68A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCryN8WpbZM_rt1F2SpV7ydEMv-3g"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","195000","0","5610","21161","http://youtu.be/1ezwG-vJr-k","【合唱歌枠】冰與水的魔法！？第一次跟小狸貓合唱啦！氷と水が交わった魔法の声🎵後輩ちゃんと初コラボ！初見大歓迎💙ft. @Rei_Neon 【浠Mizuki Karaoke】","https://i.ytimg.com/vi/1ezwG-vJr-k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJVZsfhgkbkKCFpMJ_EUXLTOL2pQ","21161","http://youtu.be/1ezwG-vJr-k","【合唱歌枠】冰與水的魔法！？第一次跟小狸貓合唱啦！氷と水が交わった魔法の声🎵後輩ちゃんと初コラボ！初見大歓迎💙ft. @Rei_Neon 【浠Mizuki Karaoke】","https://i.ytimg.com/vi/1ezwG-vJr-k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJVZsfhgkbkKCFpMJ_EUXLTOL2pQ","6958","29727","http://youtu.be/5M81vmtul1E","【除夕歌枠】一起回家過年吧！一年一度可以瑟瑟歌回❤みんな大好きなエロい曲歌うよ🎵初見歓迎大人のゲーム遊ぼう❤【浠Mizuki Karaoke】","https://i.ytimg.com/vi/5M81vmtul1E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcWwfgee4B3pskWvvo8CJ8-JehpA","29727","http://youtu.be/5M81vmtul1E","【除夕歌枠】一起回家過年吧！一年一度可以瑟瑟歌回❤みんな大好きなエロい曲歌うよ🎵初見歓迎大人のゲーム遊ぼう❤【浠Mizuki Karaoke】","https://i.ytimg.com/vi/5M81vmtul1E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDcWwfgee4B3pskWvvo8CJ8-JehpA"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","64300","0","20366","23102","http://youtu.be/29kzxGdX04I","稻米米新年牢飯特輯 feat. @9qoq9qoq  @sweetcampercs @kmomo0512  @tts2535 炎炎 | 特戰英豪","https://i.ytimg.com/vi/29kzxGdX04I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLApuTPaGqq-biGGdrJXvGRyNG1Dgw","0","","","","15435","44982","http://youtu.be/4DINtowpGDk","滿嘴波被笑話的稻米米超wa的啦…最鬧的牢飯吃起來xd | 稻乙緹 | 特戰英豪 | ft. @9qoq9qoq  炎炎@Hakuzen0025 @vantion","https://i.ytimg.com/vi/4DINtowpGDk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByS2QqLg5MPgQAzvFHAFEIEW0qJQ","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","68100","0","4136","7512","http://youtu.be/bVaDwCskTRc","【ASMR後雜談】晚安! 您好! 今天是馬拉松的最後一天 你們這週開心嗎? ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/bVaDwCskTRc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCQQM8jUq3r81kjaHDdDG3EoX38DA","0","","","","14151","37983","http://youtu.be/CYlFFCzhWrY","【突擊歌雜】哪個怪咖還沒睡覺 我來抓小怪咖到地下室了 ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/CYlFFCzhWrY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhuBbMz3vRiA5Fqz7_73QJnnQ3GA","26313","http://youtu.be/CvvTZhC8BCY","【突擊歌回】早安台 起床尿尿! ♡  嗷嗚~ #vtuber","https://i.ytimg.com/vi/CvvTZhC8BCY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVe5FYwGoOL1L4E132UjJ-3I7YHQ"
"47","https://www.youtube.com/channel/UC_KEI-aB1kt0qHnVC2xuX8g","極彩天繪","2420","0","249","249","http://youtu.be/rgR2TSdNW3c","【雜談】抓到! 你偷偷想我~【極彩天繪】","https://i.ytimg.com/vi/rgR2TSdNW3c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBy1TAhSik9m1fcPzLfp48mrRvKdQ","0","","","","230","373","http://youtu.be/-RSjb5E7lMk","【#縦型配信 】用歌聲道別，再見了 寒假 【極彩天繪】","https://i.ytimg.com/vi/-RSjb5E7lMk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDAmH3SkWc5Fj1UVECw25Y8ic6ymQ","0","","",""
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","鐵匠B.S.","1480","0","11","11","http://youtu.be/Zq38_u9l5_I","【開台聊聊崩鐵】講講真的有雷到我的地方&把花火老婆抽回來【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/Zq38_u9l5_I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcf1QHPE-pJvXpdmd8vqBR-ufA8Q","0","","","","47","1645","http://youtu.be/1fnwFhbSZSY","【FGO配音企劃】《星辰誕生之刻-諾里奇的厄災》配音宣傳片〔1/30完整影片正式上映〕","https://i.ytimg.com/vi/1fnwFhbSZSY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzxTq7p1aQI6adn9Po1OdZ-zDiRw","0","","",""
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","紅梅","1550","0","81","81","http://youtu.be/zpTpYcfxeuE","【🏵來元宵】一起過元宵！一起來畫畫吧！【紅梅】","https://i.ytimg.com/vi/zpTpYcfxeuE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBv84kP9DMc5PiXB5F1MBKoYuCQ_A","0","","","","85","176","http://youtu.be/VupcYy3fkgs","【縱型直播】今天一邊工作一邊聊天？也許唱唱歌","https://i.ytimg.com/vi/VupcYy3fkgs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCqRQWDLzgC1wSHomzivUJAdjxIWA","0","","",""
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","千草まる","1380","0","30","30","http://youtu.be/Q1YrxfULtBc","【Mahjong：雀魂】 ft.貓抓板們 過年賭不夠都直接來這裡AII IN欸?XDDD  賭注賭輸啦！","https://i.ytimg.com/vi/Q1YrxfULtBc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNh3Vh_83SQBPTXkoT3wyFE4bUrA","0","","","","38","225","http://youtu.be/gzFQKAjjjLw","【Never Breakup：永不分手】開啟新遊戲！我們被綁再一起啦XD ft.青羽ミ【千草まる​】","https://i.ytimg.com/vi/gzFQKAjjjLw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl4u38F16NHdGVp-f9qcEef1SMEg","0","","",""
"68","https://www.youtube.com/channel/UClCygZk-T8H-Q2w-LDHlxQw","焦兒","13300","0","1316","1316","http://youtu.be/4ZsWJiuKqXI","開箱人生第一台電競遊戲掌機，為什麼我不是選擇ROG Ally或是Steam Deck呢《焦兒》","https://i.ytimg.com/vi/4ZsWJiuKqXI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbvdldlQ_LKrGgqWc0PxlHF7IK9w","0","","","","1316","9963","http://youtu.be/Fod-GAFnfuk","重大告知，對不起各位我不忍了《焦兒》","https://i.ytimg.com/vi/Fod-GAFnfuk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiB9R98M00y_r-jdorgRKfiv73oQ","0","","",""
"70","https://www.youtube.com/channel/UC6oqmpqc_WhQ6XrD4E28V_w","鮭魚","258","0","40","40","http://youtu.be/TcAD8MlvROA","【雜談】封面詐欺【鮭魚Shamon】","https://i.ytimg.com/vi/TcAD8MlvROA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCFiKHCIICURvc8zAvbX9qoshfveg","0","","","","31","67","http://youtu.be/Pn7jChy1Dps","【雜談】好久不見爹斯【鮭魚Shamon】","https://i.ytimg.com/vi/Pn7jChy1Dps/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD0RW--PTWrlpoefmtihykSP8wXiw","0","","",""
