"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"5","https://www.youtube.com/channel/UCSnJ7To9jR42Xx3Puf1Ar6Q","Ness9s奈斯糖","10700","406021","177","298","http://youtu.be/SA4eLPw0CgI","《Everybody 1-2-Switch!》#01 觀眾場！只要有手機就可以大家一起玩的遊戲！｜Ness9s奈斯糖","https://i.ytimg.com/vi/SA4eLPw0CgI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAusJ13RYKx_x1JT50zEgBedKxhPQ","0","","","","187","1486","http://youtu.be/5ciYQ4BRxh4","《帶我去地下城吧！！》🔞可以色色的卡牌遊戲！BOSS還可以變蘿莉？結尾會限二階抽遊戲啦！｜Ness9s奈斯糖","https://i.ytimg.com/vi/5ciYQ4BRxh4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_Tcd_80jgcH46BqtqgQPNzB5vXg","0","","",""
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","180000","27501800","7245","14227","http://youtu.be/IEwaeE47DdM","【歌枠】用甜甜的情歌一起提前一起過七夕🎵八月は旧暦の七夕だよ！ラブソング歌枠💙初見さん大歓迎🎤 【浠Mizuki Karaoke】","https://i.ytimg.com/vi/IEwaeE47DdM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBipiePx0xWOgJx07joMUHjwG8qA","14227","http://youtu.be/IEwaeE47DdM","【歌枠】用甜甜的情歌一起提前一起過七夕🎵八月は旧暦の七夕だよ！ラブソング歌枠💙初見さん大歓迎🎤 【浠Mizuki Karaoke】","https://i.ytimg.com/vi/IEwaeE47DdM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBipiePx0xWOgJx07joMUHjwG8qA","6811","40069","http://youtu.be/vmBHFKAbcPI","強風オールバック / 浠Mizuki【歌ってみた】","https://i.ytimg.com/vi/vmBHFKAbcPI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8QAE6MqQFD5UcYMytZlwOPv5Hlg","24440","http://youtu.be/KH52XzE7tP8","【誕生日歌枠】一起生日倒數！演唱會風歌回🎵一緒に迎えよう！誕生日カウントダウンライブ風歌枠🎂初見さん大歓迎🎤 【浠Mizuki Birthday Karaoke】#MizukiBD2023","https://i.ytimg.com/vi/KH52XzE7tP8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4AmjY3atHQWf4ULxTO8KITn3rtA"
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","村下緋雨","1790","66854","109","134","http://youtu.be/xcxBv-lZImA","「似曾相識的「那些遊戲」都換火柴人當主角了，你真的能夠順利通關嗎？」原來那些遊戲是真的可以玩的!?颱風天我來陪你們!! #村下緋雨","https://i.ytimg.com/vi/xcxBv-lZImA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBU2TY3zM0nbuvjIsEPL56_vzPEtg","0","","","","93","267","http://youtu.be/0UIwfFkfCH4","你們評評理，我胸是晃的對吧!? #村下緋雨 #直播精華","https://i.ytimg.com/vi/0UIwfFkfCH4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCUPCJ9NjzZPijmvdmVfNY00ahOdg","0","","",""
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","41800","1929348","0","0","","","","0","","","","5000","15530","http://youtu.be/jBi6cL8gqqc","你燒的水沒關火但是自己撲滅了","https://i.ytimg.com/vi/jBi6cL8gqqc/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIE8oVzAP&rs=AOn4CLD6OiZrBVlbozRHe07iBvSfvzE-Ew","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","27700","787402","2682","8003","http://youtu.be/_-RdvLT0w2g","【ASMR 3Dio Free Space XLR Pro ll】姊姊的舔耳時間 ♡｜舔耳、撒嬌、溫柔♡｜你能忍住嗎? 嗷嗷 ♡","https://i.ytimg.com/vi/_-RdvLT0w2g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBXwdRZH_ow5DHg-KY6ar0cCGcYkQ","0","","","","2067","18197","http://youtu.be/IL1K04xDARs","【直播精華】友人P AKA 時空旅人 哈哈PY派對","https://i.ytimg.com/vi/IL1K04xDARs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNefrkbT-NpSIEvIiEYy7ZZ_bAJw","0","","",""
"47","https://www.youtube.com/channel/UC_KEI-aB1kt0qHnVC2xuX8g","極彩天繪","1890","53233","136","685","http://youtu.be/XIIjkPq_ok0","【二週年紀念直播】兩年好快! 屬於我們的紀念日 【極彩天繪】","https://i.ytimg.com/vi/XIIjkPq_ok0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrqCQdPLy6SNPNqp7AUJwHKbKCsA","0","","","","136","685","http://youtu.be/XIIjkPq_ok0","【二週年紀念直播】兩年好快! 屬於我們的紀念日 【極彩天繪】","https://i.ytimg.com/vi/XIIjkPq_ok0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCrqCQdPLy6SNPNqp7AUJwHKbKCsA","0","","",""
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","鐵匠B.S.","1250","34662","83","124","http://youtu.be/x8PZbcWpSj4","【頻道二週年慶祝凸待】今天用黑貓匠模式試試凸待 ※有自由call in 時段 (歡迎各種朋朋) 【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/x8PZbcWpSj4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeDrLy-I8S9nMrpcp_kQdGJT1wDg","0","","","","57","232","http://youtu.be/f9uv0_QGDU8","《出言不『遜』》 ※問題募集※講話到底要委婉還是要直率?! 讓我們血流成河!! 【鐵匠｜企劃雜談】FT.艾麗、須多夜花、夏羽由里、梨菈","https://i.ytimg.com/vi/f9uv0_QGDU8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAo5WHMxidMbrpicHvUkanWF7zgVA","55","http://youtu.be/tNeWCBvCnzo","【歌回突發】現在再趁有感覺唱一下歌！【貓貓匠 | Vtuber】","https://i.ytimg.com/vi/tNeWCBvCnzo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDb94ldWCxn-dzdRYHT19YGdUygUw"
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","紅梅","1200","61366","103","127","http://youtu.be/GiN0N-dWH-w","【話畫】從零開始畫動畫！昨天發生的事情過於荒謬，今天來跟大家講講【紅梅】","https://i.ytimg.com/vi/GiN0N-dWH-w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBk_PetYfbkELn8JN-0K_yzJFPWSw","0","","","","145","236","http://youtu.be/R4k1HOEYO2c","【耐久】ONLY UP + 2000耐久？不！是前往頂點的耐久！【紅梅】","https://i.ytimg.com/vi/R4k1HOEYO2c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCmFgfTAChmnH6golKSbNj0xZTLvA","0","","",""
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","千草まる","1110","22299","61","61","http://youtu.be/YQYR5FHJz6w","【Super Animal Royale 】聽到那麼多誇誇，我快樂","https://i.ytimg.com/vi/YQYR5FHJz6w/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDerub_LBSjgAh3q9ByTO2TPzvwug","0","","","","75","179","http://youtu.be/gzFQKAjjjLw","【Never Breakup：永不分手】開啟新遊戲！我們被綁再一起啦XD ft.青羽ミ【千草まる​】","https://i.ytimg.com/vi/gzFQKAjjjLw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCl4u38F16NHdGVp-f9qcEef1SMEg","0","","",""
"68","https://www.youtube.com/channel/UClCygZk-T8H-Q2w-LDHlxQw","焦兒","11500","826256","763","820","http://youtu.be/n_07cD4EIkk","YOASOBI「怪物」／JOERSABI「怪狐」《焦兒》","https://i.ytimg.com/vi/n_07cD4EIkk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAX9937ACv_XvdSSNHrez5CLrBaHw","0","","","","969","2262","http://youtu.be/MjLqJ7QqvrE","【孤獨搖滾】結束バンド 忘れてやらない Never forget 第12話劇中曲 動漫歌曲 爵士鼓 Drum Cover【焦兒】","https://i.ytimg.com/vi/MjLqJ7QqvrE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDlLORLXwAUH_YrzO2nf0jCSNsikQ","0","","",""
