"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"1","https://www.youtube.com/channel/UCQIBc6-tniGo9h9l4XnEJ1A","舞鎌冬","1780","51733","211","211","http://youtu.be/_bLy8X2UsQM","【早安】睡飽飽早餐台|我其實很早起啦哈哈","https://i.ytimg.com/vi/_bLy8X2UsQM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBYUEwzT23-_BIbRBr-xCopzUDMHg","0","","","","164","387","http://youtu.be/PyLQcXqjR1I","【一周年紀念直播】新髪型お披露目x小驚喜公開x一定要的歌回!!","https://i.ytimg.com/vi/PyLQcXqjR1I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBadyZmDC1MYrLpYy6Pw8-pT4OI-g","387","http://youtu.be/PyLQcXqjR1I","【一周年紀念直播】新髪型お披露目x小驚喜公開x一定要的歌回!!","https://i.ytimg.com/vi/PyLQcXqjR1I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBadyZmDC1MYrLpYy6Pw8-pT4OI-g"
"4","https://www.youtube.com/channel/UCy3tjbhbQKeAExF6_qGZwyg","柴可","1560","43879","145","166","http://youtu.be/5xLN-4IsLyw","[#agenta  ]代號太陽收到!!聰明的柴犬一定可以成為優秀的間諜!!/1600訂閱下希望[柴可CHAKO]","https://i.ytimg.com/vi/5xLN-4IsLyw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD7dm-lmKmTSG9VwdUgQzlH76dF9w","0","","","","153","311","http://youtu.be/F0pYSbVmBq0","第二屆 Open Verse Challenge 《食物宗教戰》","https://i.ytimg.com/vi/F0pYSbVmBq0/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgBlAOAAtAFigIMCAAQARhyIEUoSzAP&rs=AOn4CLCxl731SxYR94ZxHQlqgg_2dlUnKw","224","http://youtu.be/Bl3YGDXfKqs","[#OneHandClapping  ]為了證明自己是歌勢!!決定讓你們聽聽我美妙的歌聲!!歌回?![柴可CHAKO]","https://i.ytimg.com/vi/Bl3YGDXfKqs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAfwjwKZ0CxV7V17l0ZpwIDnm32g"
"5","https://www.youtube.com/channel/UCSnJ7To9jR42Xx3Puf1Ar6Q","Ness9s奈斯糖","9850","336980","141","213","http://youtu.be/PAC4Wuyzk3Q","《黑相集：灰冥界》 #01 恐怖之夜！古墓奇兵探險｜Ness9s奈斯糖","https://i.ytimg.com/vi/PAC4Wuyzk3Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJ0bPr7y_ZaMSQapSPLHcI3AokmQ","0","","","","141","1240","http://youtu.be/ZWX3jTNE-7o","フクロウ～フクロウが知らせる客が来たと～ (KOKIA) ｜Ness9s奈斯糖 COVER","https://i.ytimg.com/vi/ZWX3jTNE-7o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfsEFJ_SjGJQfIhFVWtOZs-G0E2g","0","","",""
"8","https://www.youtube.com/channel/UCAZ6zbMz0DzJG4uTs9SOTog","飛鳥唯世","11100","240969","687","995","http://youtu.be/nTJIKWi4jvo","【Minecraft】第一次玩模組就上手！？模組初體驗～「魔法金屬」【 飛鳥唯世 】","https://i.ytimg.com/vi/nTJIKWi4jvo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGKAzfU5IhD3HzECEIuvr04Twi0A","0","","","","792","2079","http://youtu.be/0Gt9jBvRMN8","【台VMinecraft接力】鑽石裝全LOST？開通前往終界的門！ | 飛鳥唯世【第十六棒】","https://i.ytimg.com/vi/0Gt9jBvRMN8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD8ydfxm605QVNuGS05xvP9QVpejA","0","","",""
"11","https://www.youtube.com/channel/UCugedmKaBpXqBauc3Lu0oYw","柚香","625","6080","0","0","","","","0","","","","136","147","http://youtu.be/hMtiPFouz_A","【生日直播】觀眾凸待!!!【柚香ゆずか/台灣Vtuber 】","https://i.ytimg.com/vi/hMtiPFouz_A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB29_2xmm04wdycj1qkshKHN2jEGA","0","","",""
"12","https://www.youtube.com/channel/UCYCUGetz4k-JpnQ8mtSQheA","諾海","3500","84030","292","435","http://youtu.be/LtbN1jU7L4o","我是不知道土味情話到底多土啦！反正是你們要丟台詞不是我ლ(́◕◞౪◟◕‵ლ)【狼神諾海｜台詞回】","https://i.ytimg.com/vi/LtbN1jU7L4o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5B7i73FsPxZgYxvAioFN-l5BvEg","0","","","","286","435","http://youtu.be/LtbN1jU7L4o","我是不知道土味情話到底多土啦！反正是你們要丟台詞不是我ლ(́◕◞౪◟◕‵ლ)【狼神諾海｜台詞回】","https://i.ytimg.com/vi/LtbN1jU7L4o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD5B7i73FsPxZgYxvAioFN-l5BvEg","0","","",""
"13","https://www.youtube.com/channel/UC03CZicbB2_5jgfk9nQDitw","咲荈","585","15255","0","0","","","","0","","","","233","1506","http://youtu.be/okaLhQSJCfY","【#meme】這次是真的了對吧!!!","https://i.ytimg.com/vi/okaLhQSJCfY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCycLfsSLJSiKZe81cUDuwvd_a2FA","169","http://youtu.be/i5Atc5glG3A","【歌回】完了要怎麼設待機室啊","https://i.ytimg.com/vi/i5Atc5glG3A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAOeTkDGa44iD87fEQ298O-JM6e4A"
"15","https://www.youtube.com/channel/UCRjr-pImfTwH3vDACscMOTg","夏月狼牙","182","1600","0","0","","","","0","","","","15","75","http://youtu.be/acVVzNs8wwE","假貨相遇記#2 假硬碟見真章","https://i.ytimg.com/vi/acVVzNs8wwE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCtxjHYlcHosd4WKfcmAsTNElX-Dw","0","","",""
"16","https://www.youtube.com/channel/UC9aEDaPpjShpsKN84fuWd6Q","荻諾斯","1640","30846","0","0","","","","0","","","","55","107","http://youtu.be/19UXZ6nFHO8","【等尼回家#1 || #恐龍歷險記 】等尼回家的YT Day01 【荻諾斯】","https://i.ytimg.com/vi/19UXZ6nFHO8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_fammCVZ0feG5eRsEfD4c8t9CQw","0","","",""
"18","https://www.youtube.com/channel/UCQ8XcGqUl9omhe0L12t6d0g","六夢祈奈","327","5533","0","0","","","","0","","","","62","165","http://youtu.be/7UOhZaqM9lQ","【寶可夢朱#1】早起入學去٩(◦`꒳´◦)۶【兔兔夢話】","https://i.ytimg.com/vi/7UOhZaqM9lQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA31Iq0i6s1ssfzAK0y-9F6lUwo0A","0","","",""
